Date,Quote Currency,AUD,BDT,BGN,BRL,BYN,CAD,CHF,CNY,CZK,DKK,EUR,GBP,HKD,HRK,HUF,I44,IDR,ILS,INR,ISK,JPY,KRW,MMK,MXN,MYR,NZD,PHP,PKR,PLN,RON,RUB,SEK,SGD,THB,TRY,TWD,TWI,USD,XDR,ZAR,VND
2014-12-15,NOK,6.0659,,469.19,2.7656,,6.3695,764.01,119.24,33.29,123.37,9.1765,11.563,0.9526,119.7,2.9763,102.84,0.05745,1.878,11.678,,6.2142,0.6703,,49.97,2.1083,5.7132,16.523,7.359,2.1963,204.77,12.273,97.52,5.6222,22.419,316.16,23.583,110.33,7.3849,10.79089,0.6342,
2014-12-16,NOK,6.2752,,487.88,2.7904,,6.5302,794.57,122.93,34.564,128.24,9.542,11.98,0.9816,124.46,3.0561,106.03,0.059104,1.9452,11.895,,6.545,0.7047,,51.47,2.1801,5.9452,17.003,7.577000000000001,2.2686,213.04,10.425999999999998,99.91,5.8497,23.103,320.23,24.39,113.54,7.6111,11.18143,0.6533,
2014-12-17,NOK,6.0847,,472.98,2.7217,,6.3876,770.23,119.91,33.485,124.33,9.2505,11.662,0.9584,120.61,2.9421,103.23,0.0587009999999999,1.8954,11.68,,6.3407,0.6785,,50.41,2.1315,5.7553,16.593,7.395,2.1891,206.72,11.257,97.35,5.6937,22.54300000000001,315.39,23.718000000000004,110.69,7.4313,10.87998,0.6349,
2014-12-18,NOK,6.041,,463.47,2.7655,,6.3619,752.12,118.7,32.835,121.85,9.0645,11.525,0.9512,118.22,2.8801,101.85,0.0587059999999999,1.8684,11.7,,6.2103,0.6729,,50.89,2.1318,5.715,16.489,7.346,2.1367,202.73,12.008,96.06,5.613,22.45,317.68,23.506,109.28,7.3785,10.73428,0.6389,
2014-12-19,NOK,6.0049,,460.91,2.7716,,6.3309,748.77,117.99,32.619,121.18,9.0145,11.488,0.9466,117.59,2.8486,101.28,0.0590929999999999,1.8698,11.597,,6.157,0.6678,,50.53,2.1127,5.7094,16.409000000000002,7.298999999999999,2.1092,201.5,12.278,95.27,5.5828,22.335,315.72,23.315,108.73,7.3414,10.67877,0.6327,
2014-12-22,NOK,6.0148,,463.06,2.7905,,6.3523,752.51,118.74,32.792,121.73,9.0565,11.538,0.9523,118.15,2.8721,101.82,0.059365,1.8825,11.689,,6.1584,0.6739,,50.71,2.1141,5.7309,16.55,7.346,2.1227,202.76,13.486,94.8,5.6005,22.483,318.63,23.374,109.42,7.3876,10.73238,0.6374,
2014-12-23,NOK,6.0085,,461.65,2.7783,,6.3526,750.42,118.75,32.643,121.34,9.029,11.477,0.9528,117.79,2.8761,101.64,0.0593789999999999,1.8926,11.681,,6.1505,0.6705,,50.46,2.1147,5.7247,16.548,7.349,2.1113,201.54,13.49,95.01,5.5938,22.469,317.84,23.294,109.2,7.3929,10.71719,0.6371,
2014-12-29,NOK,6.0462,,462.6,2.7751,,6.3791,752.2,119.17,32.642,121.6,9.0475,11.537,0.9561,118.14,2.8751,101.66,0.0598039999999999,1.8882,11.649,,6.1564,0.6746,,50.47,2.1209,5.7834,16.583,7.3370000000000015,2.1029,202.22,13.292,94.02,5.6077,22.493,319.55,23.335,109.23,7.4178,10.74883,0.6391,
2014-12-30,NOK,6.0774,,462.32,2.7913,,6.3982,751.75,119.85,32.61,121.47,9.042,11.558,0.9584,118.04,2.8707,101.93,0.059882,1.9028,11.717,,6.2183,0.6777,,50.43,2.1246,5.82,16.615,7.366,2.0978,201.62,13.079,95.43,5.6214,22.594,316.3,23.441,109.52,7.4359,10.76722,0.6391,
2014-12-31,NOK,6.0881,,462.02,2.7971,,6.4095,751.32,119.77,32.587,121.36,9.0365,11.571,0.9584,117.97,2.8727,102.0,0.0600179999999999,1.9132,11.762,,6.2119,0.6826,,50.49,2.1259,5.8283,16.585,7.404,2.1094,201.55,12.842,95.97,5.6218,22.563,319.29,23.493,109.55,7.4332,10.76441,0.643,
2015-01-02,NOK,6.0926,,462.32,2.7879,,6.4269,752.12,120.95,32.651,121.48,9.042,11.592,0.9681,117.87,2.8367,102.14,0.059988,1.912,11.851,,6.2268,0.6787,,50.64,2.1351,5.7928,16.757,7.449,2.1002,200.84,12.833,95.48,5.6513,22.782,319.14,23.629,109.71,7.5081,10.81996,0.6439,
2015-01-05,NOK,6.1725,,465.67,2.8167,,6.4864,757.95,122.89,32.908,122.4,9.1075,11.636,0.9856,118.68,2.8611,103.1,0.0606049999999999,1.9328,12.045,,6.3689,0.688,,51.47,2.1574,5.8701,16.968,7.576,2.1191,202.5,12.939,95.99,5.7208,23.176,326.8,23.879,110.69,7.6437,10.95967,0.6518,
2015-01-06,NOK,6.2702,,469.35,2.8544,,6.5502,764.07,124.01,33.145,123.36,9.1795,11.706,0.9937,119.62,2.8747,103.94,0.060819,1.9473,12.12,,6.4786,0.6998,,51.63,2.1573,5.9692,17.118,7.642,2.1311,204.03,12.254,97.44,5.7715,23.405,331.01,24.06900000000001,111.49,7.7048,11.0511,0.6568,
2015-01-07,NOK,6.2415,,467.84,2.8883,,6.5376,761.8,124.47,32.934,122.95,9.15,11.696,0.9974,119.21,2.8636,103.86,0.0608309999999999,1.9537,12.242,,6.4815,0.7015,,52.34,2.1592,5.9902,17.147000000000002,7.677,2.1226,203.43,12.2,97.35,5.7751,23.515,332.16,24.186,111.39,7.7339,11.0578,0.6602,
2015-01-08,NOK,6.2185,,461.6,2.8413,,6.4926,751.71,123.41,32.399,121.35,9.028,11.558,0.9892,117.64,2.8475,102.68,0.060683,1.9315,12.261,,6.4028,0.6990000000000001,,52.16,2.1552,5.9737,17.064,7.616,2.1043,201.17,12.474,95.7,5.731,23.332,332.14,23.976,110.13,7.6717,10.93959,0.6594,
2015-01-09,NOK,6.246,,463.26,2.8865,,6.4889,754.41,123.57,32.287,121.79,9.0605,11.618,0.9892,118.01,2.8547,102.94,0.0607059999999999,1.9437,12.307,,6.4346,0.7022,,52.32,2.1545,5.9944,17.066,7.614,2.1219,201.83,12.43,95.49,5.7385,23.324,333.67,24.028,110.41,7.6699,10.96295,0.6629999999999999,
2015-01-12,NOK,6.2957,,466.69,2.9111,,6.4997,759.99,124.7,32.267,122.7,9.1275,11.715,0.9973,118.87,2.87,103.63,0.061345,1.955,12.439,,6.4937,0.7124,,52.77,2.1678,5.9963,17.211,7.684,2.1343,203.59,12.349,95.67,5.7861,23.514,336.93,24.246,111.14,7.7325,11.05074,0.6709,
2015-01-13,NOK,6.3119,,466.05,2.9268,,6.4655,758.95,124.82,32.089,122.52,9.115,11.736,0.9978,118.66,2.8639,103.61,0.061412,1.9618,12.469,,6.5312,0.7145,,52.94,2.1537,5.9908,17.291,7.6960000000000015,2.1285,203.1,11.699000000000002,96.39,5.7928,23.553,339.16,24.275,111.05,7.7364,11.0545,0.6728,
2015-01-14,NOK,6.2572,,463.03,2.9299,,6.4277,754.04,124.11,32.08,121.74,9.056,11.681,0.9919,117.85,2.8303,102.94,0.060929,1.9556,12.367,,6.5871,0.7087,,52.6,2.14,5.9384,17.234,7.64,2.1128,201.57,11.625,95.32,5.7593,23.459,335.94,24.171,110.38,7.6909,11.00034,0.6687,
2015-01-15,NOK,6.3028,,455.77,2.9191,,6.4338,867.12,122.94,32.018,119.9,8.914,11.619000000000002,0.9822,115.95,2.765,101.99,0.060744,1.9529,12.323,,6.5314,0.7058,,52.64,2.1382,5.9894,17.070999999999998,7.568,2.0726,198.25,11.821,94.22,5.7588,23.251,333.61,24.057,109.53,7.6136,10.87579,0.6649,
2015-01-16,NOK,6.2343,,449.87,2.8983,,6.309,868.73,122.33,31.655,118.35,8.7985,11.521,0.9795,114.37,2.7464,100.99,0.060339,1.9371,12.274,,6.5145,0.7046,,51.82,2.1338,5.9165,17.024,7.541,2.0377,195.16,11.629,93.52,5.7271,23.278,327.23,24.114,108.5,7.5928,10.80085,0.6565,
2015-01-19,NOK,6.2491,,451.61,2.8956,,6.3516,872.78,122.35,31.679,118.8,8.8325,11.525,0.9818,114.8,2.7712,101.28,0.060318,1.9368,12.333,,6.4816,0.706,,52.08,2.131,5.9223,17.076,7.5539999999999985,2.0463,196.16,11.772,93.89,5.7157,23.353,325.33,24.166,108.81,7.6109,10.82262,0.6532,
2015-01-20,NOK,6.232,,450.02,2.8973,,6.3275,872.56,122.33,31.604,118.38,8.8015,11.525,0.9804,114.28,2.7719,100.91,0.06055,1.9363,12.318,,6.4071,0.6987,,51.99,2.1071,5.8622,17.047,7.547999999999999,2.0339,195.19,11.675999999999998,93.34,5.6777,23.257,325.86,23.999,108.44,7.6013,10.79495,0.6538,
2015-01-21,NOK,6.2531,,451.22,2.9282,,6.303999999999999,882.76,122.54,31.587,118.69,8.825,11.504,0.9819,114.51,2.7985,101.18,0.060924,1.9388,12.363,,6.4856,0.703,,52.11,2.1098,5.8351,17.155,7.557,2.0496,195.73,11.593,93.65,5.7101,23.379,325.15,24.19,108.71,7.6124,10.81851,0.6593,
2015-01-22,NOK,6.176,,451.53,2.9481,,6.1527,888.16,122.41,31.652,118.61,8.831,11.553,0.9804,114.71,2.7985,101.19,0.0609809999999999,1.9329,12.348,,6.4601,0.7012,,51.75,2.122,5.7553,17.19,7.552,2.0539,196.14,11.809,93.54,5.7051,23.331,325.53,24.185,108.8,7.6011,10.81645,0.6622,
2015-01-23,NOK,6.144,,445.11,2.9960000000000004,,6.2463,886.87,124.81,31.28,116.96,8.7055,11.649,1.0028,113.02,2.8,101.25,0.0622919999999999,1.9447,12.640999999999998,,6.5891,0.7201,,52.81,2.1612,5.7913,17.637,7.728,2.0591,193.92,12.054,93.28,5.7813,23.84,330.5,24.843000000000004,108.85,7.7742,10.90433,0.6778,
2015-01-26,NOK,6.1394,,446.59,2.9929,,6.2349,872.23,124.2,31.471,117.32,8.7345,11.662,1.002,113.41,2.8115,101.29,0.062178,1.9437,12.646,,6.5658,0.7177,,53.04,2.1522,5.7737,17.619,7.694,2.0719,195.21,11.829,93.29,5.7802,23.845,329.28,24.792,108.87,7.7681,10.91052,0.6767,
2015-01-27,NOK,6.1919,,450.61,3.0095,,6.2570000000000014,866.57,124.82,31.62,118.32,8.812999999999997,11.794,1.0055,114.6,2.8231,102.05,0.062442,1.9571,12.699000000000002,,6.6223,0.7225,,53.35,2.1632,5.7984,17.683,7.724,2.0835,197.19,11.495,94.67,5.8106,23.943,329.24,25.055,109.68,7.795,10.98343,0.6723,
2015-01-28,NOK,6.1789,,449.69,2.9995,,6.242000000000001,858.72,124.1,31.584,118.15,8.795,11.78,1.0001,114.34,2.8173,101.74,0.061987,1.9643,12.626,,6.5782,0.7140000000000001,,53.0,2.1426,5.8026,17.574,7.685,2.076,197.41,11.435,94.68,5.7315,23.81900000000001,326.24,24.827,109.35,7.752999999999999,10.94057,0.6703,
2015-01-29,NOK,6.0702,,451.12,2.9989,,6.2226,850.66,124.84,31.747,118.52,8.823,11.799,1.0058,114.62,2.8279,101.94,0.061791,1.9838,12.597,,6.6125,0.7114,,52.6,2.1473,5.6732,17.695,7.709,2.0846,198.69,11.272,94.62,5.7648,23.811,323.58,24.715,109.57,7.7976,10.98816,0.6708,
2015-01-30,NOK,6.0774,,451.66,2.9334,,6.1674,843.86,125.05,31.779,118.67,8.8335,11.761,1.008,114.76,2.8310000000000004,101.88,0.061591,1.9862,12.599,,6.6377,0.7086,,52.46,2.1493,5.6741,17.69,7.73,2.0995,198.86,11.052,94.36,5.7765,23.839,320.3,24.653,109.47,7.8138,11.00269,0.6742,
2015-02-02,NOK,6.006,,445.98,2.8791,,6.086,829.21,123.25,31.434,117.17,8.7225,11.59,0.9946,113.24,2.8086,100.63,0.060696,1.9575,12.465,,6.5553,0.7,,51.67,2.128,5.605,17.477,7.6110000000000015,2.0882,198.05,11.174,93.12,5.7010000000000005,23.672,318.85,24.379,108.11,7.7122,10.85876,0.6662,
2015-02-03,NOK,5.8362,,441.61,2.7999,,6.0331,820.54,121.34,31.127,116.03,8.637,11.456,0.9791,112.04,2.7935,99.5,0.060153,1.9381,12.302,,6.4706,0.6903,,51.28,2.1159,5.4866,17.227,7.506,2.0752,196.15,11.392,91.77,5.6223,23.268,315.43,24.061,106.9,7.5923,10.71939,0.6628,
2015-02-04,NOK,5.8623,,441.28,2.7913,,6.0552,814.04,120.66,31.079,115.94,8.6305,11.483,0.9724,111.92,2.7944,99.28,0.0596509999999999,1.9417,12.195,,6.4172,0.6942,,51.24,2.1141,5.5731,17.104,7.451,2.0743,195.79,11.431,91.54,5.6057,23.123,310.49,24.001,106.72,7.5402,10.67892,0.6602,
2015-02-05,NOK,5.9093,,441.61,2.7649,,6.0441,815.81,121.12,31.172,116.0,8.637,11.544,0.9764,111.98,2.8112,99.37,0.060022,1.9528,12.261,,6.4465,0.6948,,51.15,2.1271,5.5983,17.156,7.487,2.0735,195.7,11.324000000000002,91.32,5.6234,23.21,309.59,24.017,106.84,7.5697,10.71088,0.6653,
2015-02-06,NOK,5.8822,,438.26,2.718,,6.0168,813.7,119.82,30.946,115.14,8.5715,11.47,0.9659,111.07,2.7987,98.56,0.059398,1.9348,12.133,,6.3833,0.6886,,50.77,2.1244,5.5609,16.949,7.401,2.0580000000000003,194.18,11.152,90.64,5.5742,23.019,307.46,23.83,105.95,7.487999999999999,10.61341,0.662,
